timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20222823	259.52109690548	259.52109690548	1237.53273739645	1239.18487561423	0	770	385
20222824	239.043916880759	239.043916880759	1068.87032220561	1070.87251578321	0	770	385
20222901	215.657339425881	215.657339425881	982.128160202711	984.410225822369	0	770	385
20222902	210.107711412139	210.107711412139	982.128160202711	984.410225822369	0	770	385
20222903	207.993120161316	207.993120161316	982.128160202711	984.410225822369	0	770	385
20222904	212.855863720191	212.855863720191	982.128160202711	984.410225822369	0	770	385
20222905	228.666086531116	228.666086531116	982.128160202711	984.410225822369	0	770	385
20222906	255.219788541202	255.219788541202	1025.61552374518	1894.02622221774	0	770	385
20222907	269.876600120566	269.876600120566	1999.82719350274	2649.48719499493	0	770	385
20222908	277.620944784587	277.620944784587	3510.25026388385	3382.64237632276	0	770	385
20222909	282.900175201514	282.900175201514	2973.00191815308	2645.65404045489	0	770	385
20222910	286.955762068484	286.955762068484	2473.58698817564	2313.97956674598	0	770	385
20222911	289.031456382451	289.031456382451	2590.06355571211	2071.88600555577	0	770	385
20222912	287.680588822353	287.680588822353	2817.35939314344	1933.03173924895	0	770	385
20222913	288.429565498628	288.429565498628	2713.60349169321	2000.93786176504	0	770	385
20222914	287.502994216536	287.502994216536	2524.68817322789	2173.36348865918	0	770	385
20222915	284.615791916674	284.615791916674	2547.07956350775	2439.80733025941	0	770	385
20222916	281.436701243898	281.436701243898	3195.92082596931	2866.4404686871	0	770	385
20222917	277.291956195311	277.291956195311	3517.55103150773	3512.96206364874	0	770	385
20222918	275.95815126228	275.95815126228	2479.4469182865	3028.96264419641	0	770	385
20222919	294.735295589892	294.735295589892	1249.48528578447	2023.18950059716	0	770	385
20222920	300.936458659169	300.936458659169	1323.60366658102	1325.15022269731	0	770	385
20222921	286.459429763888	286.459429763888	1384.36832000328	1385.8569534789	0	770	385
20222922	263.970749247302	263.970749247302	1246.59683458545	1248.23477408956	0	770	385
20222923	241.276234003384	241.276234003384	1118.51972318496	1120.39831880512	0	770	385
20222924	225.951743644028	225.951743644028	982.128160202711	984.410225822369	0	770	385
20223001	223.116336789181	223.116336789181	982.128160202711	984.410225822369	0	770	385
20223002	216.979287733358	216.979287733358	982.128160202711	984.410225822369	0	770	385
20223003	213.873667049273	213.873667049273	982.128160202711	984.410225822369	0	770	385
20223004	214.385001383181	214.385001383181	982.128160202711	984.410225822369	0	770	385
20223005	220.126264061533	220.126264061533	982.128160202711	984.410225822369	0	770	385
20223006	225.753872501631	225.753872501631	1037.14903337786	1910.27441911638	0	770	385
20223007	228.300031341012	228.300031341012	2346.02126789378	2870.91896866943	0	770	385
20223008	239.317568030446	239.317568030446	3451.09324117884	3380.79497414042	0	770	385
20223009	245.769191622032	245.769191622032	3050.49129070988	2673.39759779029	0	770	385
20223010	249.157047413589	249.157047413589	2455.50227582507	2261.80694835217	0	770	385
20223011	249.141652308198	249.141652308198	2491.07560565067	2009.88749979404	0	770	385
20223012	246.963150039519	246.963150039519	2714.60515095992	1854.99570052145	0	770	385
20223013	244.546965636085	244.546965636085	2614.22407708853	1916.29999341167	0	770	385
20223014	242.164338153589	242.164338153589	2506.61871311173	2000.75177300817	0	770	385
20223015	240.193948760379	240.193948760379	2429.13774498645	2253.81184124009	0	770	385
20223016	238.989218731479	238.989218731479	3023.24534730369	2645.54594879667	0	770	385
20223017	239.865124979941	239.865124979941	3420.46720388124	3274.64494896127	0	770	385
20223018	243.610891449681	243.610891449681	2730.70780518191	3173.28693144623	0	770	385
20223019	261.785380221711	261.785380221711	1137.65634471487	2012.18707705577	0	770	385
20223020	272.813852260848	272.813852260848	1138.50888518939	1140.34333756992	0	770	385
20223021	266.392695695378	266.392695695378	1198.72996031976	1200.44718196095	0	770	385
20223022	254.696770663434	254.696770663434	1156.09645278216	1157.89436641908	0	770	385
20223023	237.932201404009	237.932201404009	1071.93539483757	1073.92931228168	0	770	385
20223024	223.314933022861	223.314933022861	982.128160202711	984.410225822369	0	770	385
20223101	219.868864624126	219.868864624126	982.128160202711	984.410225822369	0	770	385
20223102	214.39854233643	214.39854233643	982.128160202711	984.410225822369	0	770	385
20223103	210.491528355581	210.491528355581	982.128160202711	984.410225822369	0	770	385
20223104	214.642323284222	214.642323284222	982.128160202711	984.410225822369	0	770	385
