timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20200617	284.870886795875	284.870886795875	3268.46891043516	3066.30837967928	0	770	385
20200618	281.865801973552	281.865801973552	2343.5244216047	2809.83429391903	0	770	385
20200619	297.826163997711	297.826163997711	1312.66685020209	1929.5944515279	0	770	385
20200620	304.321478719851	304.321478719851	1439.63404970158	1440.83972667391	0	770	385
20200621	289.528294348236	289.528294348236	1496.407088942	1497.57646572761	0	770	385
20200622	265.264950405359	265.264950405359	1335.15956368383	1336.44121229749	0	770	385
20200623	240.321702746692	240.321702746692	1154.13527511142	1155.60978146154	0	770	385
20200624	223.198523765449	223.198523765449	1019.28271780421	1021.06227488495	0	770	385
20200701	209.738886273966	209.738886273966	982.114722799029	984.022318152062	0	770	385
20200702	200.185562106104	200.185562106104	982.114722799029	984.022318152062	0	770	385
20200703	195.872636306769	195.872636306769	982.114722799029	984.022318152062	0	770	385
20200704	196.882758000448	196.882758000448	982.114722799029	984.022318152062	0	770	385
20200705	199.631924895777	199.631924895777	982.114722799029	984.022318152062	0	770	385
20200706	208.769168653555	208.769168653555	1024.57562606875	1743.20451392492	0	770	385
20200707	213.171096489346	213.171096489346	1848.69487897598	2375.37496068439	0	770	385
20200708	226.135490152501	226.135490152501	3032.14420269511	3057.66603014921	0	770	385
20200709	231.216626435825	231.216626435825	2940.52854289114	2580.58143605222	0	770	385
20200710	235.35905059064	235.35905059064	2253.00705564045	2186.61844117616	0	770	385
20200711	237.028302830362	237.028302830362	2075.24426695192	1867.00123675657	0	770	385
20200712	234.667321730594	234.667321730594	2376.44315412309	1659.6166470758	0	770	385
20200713	234.266504630214	234.266504630214	2560.66653420136	1588.66175316961	0	770	385
20200714	231.716649384083	231.716649384083	2297.5119681044	1713.51728584824	0	770	385
20200715	229.431737158624	229.431737158624	2041.37435636536	1984.91361038992	0	770	385
20200716	228.22530253353	228.22530253353	2372.17286159343	2273.84050935437	0	770	385
20200717	229.418977395177	229.418977395177	3144.24319811171	2832.1347205824	0	770	385
20200718	232.829138421095	232.829138421095	2231.00305355148	2729.57833341259	0	770	385
20200719	252.673491142513	252.673491142513	1042.97394854106	1758.83103962435	0	770	385
20200720	267.602907035744	267.602907035744	1106.78641169357	1108.34735955871	0	770	385
20200721	259.993568254572	259.993568254572	1164.30242270854	1165.76045738922	0	770	385
20200722	242.985805878077	242.985805878077	1135.21160400472	1136.71861970484	0	770	385
20200723	225.185411823603	225.185411823603	1056.32464747993	1058.00007970907	0	770	385
20200724	210.23480811365	210.23480811365	982.114722799029	984.022318152062	0	770	385
20200801	209.164998466455	209.164998466455	982.114722799029	984.022318152062	0	770	385
20200802	202.060945477076	202.060945477076	982.114722799029	984.022318152062	0	770	385
20200803	199.92059494903	199.92059494903	982.114722799029	984.022318152062	0	770	385
20200804	200.70526071833	200.70526071833	982.114722799029	984.022318152062	0	770	385
20200805	203.64913954835	203.64913954835	982.114722799029	984.022318152062	0	770	385
20200806	206.391633451012	206.391633451012	1070.70382756508	1795.10140128093	0	770	385
20200807	210.875545259305	210.875545259305	2097.46635088569	2558.28029676725	0	770	385
20200808	221.216451802411	221.216451802411	3120.27934274421	2984.07445741049	0	770	385
20200809	229.730666934236	229.730666934236	2629.23344098043	2354.13874707487	0	770	385
20200810	236.558066188474	236.558066188474	2051.71181576845	2039.40713076736	0	770	385
20200811	242.582716967338	242.582716967338	2049.48534011614	1922.90631673613	0	770	385
20200812	241.717943365723	241.717943365723	2252.77985475678	1745.12340346535	0	770	385
20200813	241.809030100351	241.809030100351	2196.0704907063	1776.4171567414	0	770	385
20200814	238.57255908452	238.57255908452	2048.66241279728	1900.78981198295	0	770	385
20200815	237.250958535954	237.250958535954	2132.99857113289	2121.51336062152	0	770	385
20200816	239.47760275936	239.47760275936	2590.57663190429	2331.69701419456	0	770	385
20200817	242.956580854486	242.956580854486	3089.65736779966	2753.33273230284	0	770	385
20200818	246.797157736038	246.797157736038	2497.13956583355	2892.95367109228	0	770	385
20200819	261.732720103928	261.732720103928	1319.93974077897	1985.39229296969	0	770	385
20200820	280.197694811287	280.197694811287	1143.75534341055	1145.24737092124	0	770	385
20200821	269.585693037247	269.585693037247	1239.0745801056	1240.44297832175	0	770	385
20200822	250.28237943071	250.28237943071	1169.19281425627	1170.64315741154	0	770	385
20200823	226.650875332068	226.650875332068	1092.82160084917	1094.41160045202	0	770	385
20200824	212.479119360879	212.479119360879	982.114722799029	984.022318152062	0	770	385
20200901	215.410679465256	215.410679465256	982.114722799029	984.022318152062	0	770	385
20200902	207.497100691617	207.497100691617	982.114722799029	984.022318152062	0	770	385
20200903	206.34448822357	206.34448822357	982.114722799029	984.022318152062	0	770	385
20200904	206.288361073866	206.288361073866	982.114722799029	984.022318152062	0	770	385
20200905	208.523327894762	208.523327894762	1010.98958290724	1723.9173653342	0	770	385
20200906	212.577341955408	212.577341955408	1572.15064545922	2171.22216912761	0	770	385
20200907	224.302461995572	224.302461995572	2420.80568706524	2744.7865854578	0	770	385
20200908	239.204683176729	239.204683176729	3048.39351993776	2765.86146459967	0	770	385
20200909	248.668368671393	248.668368671393	2446.37599528616	2213.43860687787	0	770	385
20200910	256.649267968979	256.649267968979	2052.55580823537	1908.47394514509	0	770	385
20200911	259.28974170755	259.28974170755	2377.60785680253	1680.61947936358	0	770	385
20200912	258.926512280148	258.926512280148	2749.65720670862	1557.87066797315	0	770	385
20200913	256.808724782705	256.808724782705	2506.73851096909	1627.783837475	0	770	385
20200914	252.879974572512	252.879974572512	2313.67816496268	1710.50679027618	0	770	385
20200915	250.3977923432	250.3977923432	2038.01828995656	1940.21059648474	0	770	385
20200916	248.148945074246	248.148945074246	2251.63034143986	2125.65012092714	0	770	385
20200917	247.358160672809	247.358160672809	2983.89907934226	2587.18208663125	0	770	385
20200918	249.728409217287	249.728409217287	2679.97787583206	2961.79007433658	0	770	385
20200919	252.816704946719	252.816704946719	1809.94352548878	2322.0641078116	0	770	385
20200920	269.908275052211	269.908275052211	1120.9645229327	1555.58377082873	0	770	385
