timepoint_id	upward_reg_mw	downward_reg_mw	upward_lf_reserves_mw	downward_lf_reserves_mw	min_gen_committed_mw	freq_resp_total_req_mw	freq_resp_partial_req_mw
20222016	294.972931692348	294.972931692348	2862.69898532407	2629.43975475841	0	770	385
20222017	290.325186074906	290.325186074906	3474.35116735025	3100.31728233717	0	770	385
20222018	289.597238784353	289.597238784353	3392.41857674712	3572.94757175836	0	770	385
20222019	296.575683030856	296.575683030856	2234.22255424771	2807.55571138219	0	770	385
20222020	312.860764763738	312.860764763738	1444.27157911989	2134.57760213001	0	770	385
20222021	307.859713411332	307.859713411332	1563.00919659639	1564.35863443861	0	770	385
20222022	285.406152389734	285.406152389734	1474.40834730302	1475.81799903076	0	770	385
20222023	260.590119612715	260.590119612715	1258.25867034553	1259.87885615372	0	770	385
20222024	245.368504632192	245.368504632192	1095.20926398606	1097.14322420959	0	770	385
20222101	259.859739659816	259.859739659816	1155.75500033958	1157.55360405598	0	770	385
20222102	250.522757961895	250.522757961895	1031.72040967826	1033.83081963546	0	770	385
20222103	245.002343301009	245.002343301009	982.128160202711	984.410225822369	0	770	385
20222104	247.473754027055	247.473754027055	982.128160202711	984.410225822369	0	770	385
20222105	259.717264404719	259.717264404719	1032.9502898672	1904.5348559476	0	770	385
20222106	272.171451017562	272.171451017562	2206.99204216083	2770.85549113975	0	770	385
20222107	295.415426116768	295.415426116768	2984.05162189959	3245.68550800148	0	770	385
20222108	317.03776036927	317.03776036927	3442.00574423908	3176.92819538683	0	770	385
20222109	338.570024395707	338.570024395707	3115.70660414401	2751.59992255675	0	770	385
20222110	358.667387161029	358.667387161029	2795.07574729447	2565.86871505357	0	770	385
20222111	373.880033508392	373.880033508392	2840.17983991018	2483.72053730072	0	770	385
20222112	386.548591738896	386.548591738896	3014.15259318281	2380.01193657631	0	770	385
20222113	402.221005193324	402.221005193324	3065.64148393582	2367.1401578903	0	770	385
20222114	413.833311247135	413.833311247135	2963.57288242597	2472.57991437215	0	770	385
20222115	421.219630973059	421.219630973059	2889.69271671429	2639.76409504304	0	770	385
20222116	419.584115527309	419.584115527309	3181.01074956451	2934.08816671497	0	770	385
20222117	410.744845516835	410.744845516835	3718.25649153476	3405.95353803114	0	770	385
20222118	395.687977744837	395.687977744837	3510.28298251663	3729.81421080983	0	770	385
20222119	379.450209187828	379.450209187828	2135.33396615842	2774.60357996094	0	770	385
20222120	380.576469619593	380.576469619593	1623.98771907263	2276.89879867333	0	770	385
20222121	365.07034460044	365.07034460044	1638.15205520887	1639.45754980924	0	770	385
20222122	329.937159663077	329.937159663077	1568.93576065017	1570.27996955052	0	770	385
20222123	297.988181866337	297.988181866337	1344.79383683119	1346.31537920634	0	770	385
20222124	276.6736241591	276.6736241591	1172.53852521016	1174.30406635895	0	770	385
20222201	226.140066759182	226.140066759182	982.128160202711	984.410225822369	0	770	385
20222202	219.015376756694	219.015376756694	982.128160202711	984.410225822369	0	770	385
20222203	216.1239734697	216.1239734697	982.128160202711	984.410225822369	0	770	385
20222204	219.904457607718	219.904457607718	982.128160202711	984.410225822369	0	770	385
20222205	231.192747911546	231.192747911546	1057.23649069119	1935.44953790776	0	770	385
20222206	247.018520936472	247.018520936472	2379.80609965744	2877.76060086134	0	770	385
20222207	262.643854560491	262.643854560491	2972.23600507365	3210.66244207328	0	770	385
20222208	277.04039417441	277.04039417441	3344.24796835135	3141.83353869728	0	770	385
20222209	288.304362897664	288.304362897664	3108.93880018202	2683.00635631185	0	770	385
20222210	298.766916936145	298.766916936145	2720.28575598291	2475.16911453023	0	770	385
20222211	304.008699875231	304.008699875231	2662.39042721147	2410.9670799317	0	770	385
20222212	306.332252846464	306.332252846464	2705.09073385352	2372.23028448614	0	770	385
20222213	311.346185422856	311.346185422856	2697.23968612333	2414.49280979452	0	770	385
20222214	313.376303746248	313.376303746248	2727.14866534539	2456.37342423896	0	770	385
20222215	312.53371792268	312.53371792268	2785.18209977262	2568.54583131208	0	770	385
20222216	307.599608485966	307.599608485966	3084.81166060187	2781.24305458477	0	770	385
20222217	300.303791950096	300.303791950096	3562.60930517665	3214.53145706508	0	770	385
20222218	294.13004532868	294.13004532868	3398.76602861687	3598.43889698241	0	770	385
20222219	291.200943534444	291.200943534444	2377.12681487971	2923.58674953924	0	770	385
20222220	305.895918719276	305.895918719276	1461.05549755962	2163.85289995809	0	770	385
20222221	307.015235471562	307.015235471562	1532.53145679422	1533.90628002218	0	770	385
20222222	286.034842542994	286.034842542994	1502.15250633538	1503.54634081944	0	770	385
20222223	263.301565990692	263.301565990692	1263.89425773779	1265.50606412876	0	770	385
20222224	248.60385368345	248.60385368345	1105.31783368991	1107.22724198814	0	770	385
20222301	261.228674748426	261.228674748426	1107.10263995182	1109.00780134047	0	770	385
20222302	250.782278262595	250.782278262595	985.074366314119	987.345208598266	0	770	385
20222303	242.569402740028	242.569402740028	982.128160202711	984.410225822369	0	770	385
20222304	238.171914151329	238.171914151329	982.128160202711	984.410225822369	0	770	385
20222305	237.753254314755	237.753254314755	1019.62406731853	1710.40836970182	0	770	385
20222306	235.917004640677	235.917004640677	1609.22864979343	2373.85785493359	0	770	385
20222307	242.549566238733	242.549566238733	2904.74575038475	3201.86012060626	0	770	385
20222308	257.038512413475	257.038512413475	3478.22046731401	3255.06392814597	0	770	385
20222309	272.689698003117	272.689698003117	3183.78678776184	2830.67484328762	0	770	385
20222310	288.836407580403	288.836407580403	2881.53039297182	2640.29541172358	0	770	385
20222311	304.203518545326	304.203518545326	3005.65128736588	2503.19337564227	0	770	385
20222312	318.753076953003	318.753076953003	3157.43317193084	2436.44659835262	0	770	385
20222313	333.749192386341	333.749192386341	3210.83536970196	2418.97834446369	0	770	385
20222314	346.558678926071	346.558678926071	3044.18361581268	2527.65335620599	0	770	385
20222315	357.696112817227	357.696112817227	2954.19666145352	2703.70669762595	0	770	385
20222316	361.527554771136	361.527554771136	3221.1347535972	2941.95855859641	0	770	385
20222317	359.508312000191	359.508312000191	3706.32099940226	3377.95827951393	0	770	385
20222318	353.833957899901	353.833957899901	3585.79420721438	3763.42508768354	0	770	385
20222319	342.889097140256	342.889097140256	2283.49297540128	2906.4216386097	0	770	385
20222320	349.657539619897	349.657539619897	1804.75290749472	2434.63009997617	0	770	385
20222321	345.437745539579	345.437745539579	1779.55390603249	1780.81804161323	0	770	385
20222322	323.170029781174	323.170029781174	1765.4640900412	1766.72345683212	0	770	385
