resource	day_id	hr_of_day	cap_factor	downward_lf_req	upward_lf_req
SW_Ext_Tx_Wind	21	6	0.365171636207746	0	0
SW_Ext_Tx_Wind	21	7	0.284187774784324	0	0
SW_Ext_Tx_Wind	21	8	0.146175474421623	0	0
SW_Ext_Tx_Wind	21	9	0	0	0
SW_Ext_Tx_Wind	21	10	0	0	0
SW_Ext_Tx_Wind	21	11	0	0	0
SW_Ext_Tx_Wind	21	12	0	0	0
SW_Ext_Tx_Wind	21	13	0	0	0
SW_Ext_Tx_Wind	21	14	0	0	0
SW_Ext_Tx_Wind	21	15	0	0	0
SW_Ext_Tx_Wind	21	16	0	0	0
SW_Ext_Tx_Wind	21	17	0	0	0
SW_Ext_Tx_Wind	21	18	0	0	0
SW_Ext_Tx_Wind	21	19	0	0	0
SW_Ext_Tx_Wind	21	20	0	0	0
SW_Ext_Tx_Wind	21	21	0	0	0
SW_Ext_Tx_Wind	21	22	5.56950075353709E-02	0	0
SW_Ext_Tx_Wind	21	23	4.91093896856655E-02	0	0
SW_Ext_Tx_Wind	22	0	0.717118183285355	0	0
SW_Ext_Tx_Wind	22	1	0.631891209158202	0	0
SW_Ext_Tx_Wind	22	2	0.635845686914753	0	0
SW_Ext_Tx_Wind	22	3	0.686991897134933	0	0
SW_Ext_Tx_Wind	22	4	0.60768864086172	0	0
SW_Ext_Tx_Wind	22	5	0.233370919757294	0	0
SW_Ext_Tx_Wind	22	6	5.19593392158117E-02	0	0
SW_Ext_Tx_Wind	22	7	0.163338233177198	0	0
SW_Ext_Tx_Wind	22	8	0.189399807188282	0	0
SW_Ext_Tx_Wind	22	9	0.179884001308638	0	0
SW_Ext_Tx_Wind	22	10	0.300327355218844	0	0
SW_Ext_Tx_Wind	22	11	0.445208268075104	0	0
SW_Ext_Tx_Wind	22	12	0.550363831552708	0	0
SW_Ext_Tx_Wind	22	13	0.637469270532237	0	0
SW_Ext_Tx_Wind	22	14	0.652282570612889	0	0
SW_Ext_Tx_Wind	22	15	0.657436088110922	0	0
SW_Ext_Tx_Wind	22	16	0.606773871472866	0	0
SW_Ext_Tx_Wind	22	17	0.587074475502709	0	0
SW_Ext_Tx_Wind	22	18	0.771280304907179	0	0
SW_Ext_Tx_Wind	22	19	0.853439999099107	0	0
SW_Ext_Tx_Wind	22	20	0.884009865829442	0	0
SW_Ext_Tx_Wind	22	21	0.900691345048302	0	0
SW_Ext_Tx_Wind	22	22	0.853660226942956	0	0
SW_Ext_Tx_Wind	22	23	0.82494384135792	0	0
SW_Ext_Tx_Wind	23	0	0.327966051455401	0	0
SW_Ext_Tx_Wind	23	1	0.186382477059281	0	0
SW_Ext_Tx_Wind	23	2	4.96618585365444E-02	0	0
SW_Ext_Tx_Wind	23	3	3.20935663089494E-02	0	0
SW_Ext_Tx_Wind	23	4	0	0	0
SW_Ext_Tx_Wind	23	5	0	0	0
SW_Ext_Tx_Wind	23	6	0	0	0
SW_Ext_Tx_Wind	23	7	0	0	0
SW_Ext_Tx_Wind	23	8	0	0	0
SW_Ext_Tx_Wind	23	9	0	0	0
SW_Ext_Tx_Wind	23	10	0	0	0
SW_Ext_Tx_Wind	23	11	0	0	0
SW_Ext_Tx_Wind	23	12	0	0	0
SW_Ext_Tx_Wind	23	13	0	0	0
SW_Ext_Tx_Wind	23	14	0	0	0
SW_Ext_Tx_Wind	23	15	0	0	0
SW_Ext_Tx_Wind	23	16	0	0	0
SW_Ext_Tx_Wind	23	17	0	0	0
SW_Ext_Tx_Wind	23	18	3.96493839910065E-02	0	0
SW_Ext_Tx_Wind	23	19	4.30367337679178E-03	0	0
SW_Ext_Tx_Wind	23	20	0.104643196771115	0	0
SW_Ext_Tx_Wind	23	21	0.198168680557644	0	0
SW_Ext_Tx_Wind	23	22	7.45819637915662E-02	0	0
SW_Ext_Tx_Wind	23	23	0	0	0
SW_Ext_Tx_Wind	24	0	0.745526164857292	0	0
SW_Ext_Tx_Wind	24	1	0.745528155082828	0	0
SW_Ext_Tx_Wind	24	2	0.735339519977382	0	0
SW_Ext_Tx_Wind	24	3	0.732237847112877	0	0
SW_Ext_Tx_Wind	24	4	0.741245197598647	0	0
SW_Ext_Tx_Wind	24	5	0.755117217971766	0	0
SW_Ext_Tx_Wind	24	6	0.621799976362364	0	0
SW_Ext_Tx_Wind	24	7	0.347568882986834	0	0
SW_Ext_Tx_Wind	24	8	0.22213937229085	0	0
SW_Ext_Tx_Wind	24	9	0.185959059282622	0	0
SW_Ext_Tx_Wind	24	10	0.104185789475888	0	0
SW_Ext_Tx_Wind	24	11	0	0	0
SW_Ext_Tx_Wind	24	12	0	0	0
SW_Ext_Tx_Wind	24	13	0	0	0
SW_Ext_Tx_Wind	24	14	0	0	0
SW_Ext_Tx_Wind	24	15	0	0	0
SW_Ext_Tx_Wind	24	16	1.64904262618475E-02	0	0
SW_Ext_Tx_Wind	24	17	0.073164079736662	0	0
SW_Ext_Tx_Wind	24	18	5.85282297248149E-02	0	0
SW_Ext_Tx_Wind	24	19	6.31526964232509E-02	0	0
SW_Ext_Tx_Wind	24	20	5.46173625555123E-02	0	0
SW_Ext_Tx_Wind	24	21	8.05762362531901E-02	0	0
SW_Ext_Tx_Wind	24	22	0.101612517067465	0	0
SW_Ext_Tx_Wind	24	23	0.140899793188298	0	0
SW_Ext_Tx_Wind	25	0	0.618130305858491	0	0
SW_Ext_Tx_Wind	25	1	0.669083339711843	0	0
SW_Ext_Tx_Wind	25	2	0.72019252878376	0	0
SW_Ext_Tx_Wind	25	3	0.804988012532174	0	0
SW_Ext_Tx_Wind	25	4	0.797501570287476	0	0
SW_Ext_Tx_Wind	25	5	0.775292835029299	0	0
SW_Ext_Tx_Wind	25	6	0.802278759699851	0	0
SW_Ext_Tx_Wind	25	7	0.935990757002147	0	0
SW_Ext_Tx_Wind	25	8	0.99097454763219	0	0
SW_Ext_Tx_Wind	25	9	0.977076996600047	0	0
SW_Ext_Tx_Wind	25	10	0.9723528314045	0	0
SW_Ext_Tx_Wind	25	11	0.978380890830338	0	0
SW_Ext_Tx_Wind	25	12	0.979800919475518	0	0
SW_Ext_Tx_Wind	25	13	0.991133476708138	0	0
SW_Ext_Tx_Wind	25	14	0.991133476708138	0	0
SW_Ext_Tx_Wind	25	15	0.896177234572142	0	0
SW_Ext_Tx_Wind	25	16	0.672748456931268	0	0
SW_Ext_Tx_Wind	25	17	0.775441416880404	0	0
SW_Ext_Tx_Wind	25	18	0.741019478202069	0	0
SW_Ext_Tx_Wind	25	19	0.76541097065954	0	0
SW_Ext_Tx_Wind	25	20	0.785634702818959	0	0
SW_Ext_Tx_Wind	25	21	0.722549712828542	0	0
SW_Ext_Tx_Wind	25	22	0.704000645318406	0	0
SW_Ext_Tx_Wind	25	23	0.703162906266097	0	0
SW_Ext_Tx_Wind	26	0	0.879641283505976	0	0
SW_Ext_Tx_Wind	26	1	0.86096992990689	0	0
SW_Ext_Tx_Wind	26	2	0.854962523162096	0	0
SW_Ext_Tx_Wind	26	3	0.814779700505028	0	0
SW_Ext_Tx_Wind	26	4	0.760061901269299	0	0
SW_Ext_Tx_Wind	26	5	0.72302245882625	0	0
SW_Ext_Tx_Wind	26	6	0.691116389034362	0	0
SW_Ext_Tx_Wind	26	7	0.540715483268808	0	0
SW_Ext_Tx_Wind	26	8	0.448440473576162	0	0
SW_Ext_Tx_Wind	26	9	0.507822580802748	0	0
SW_Ext_Tx_Wind	26	10	0.61008762280885	0	0
SW_Ext_Tx_Wind	26	11	0.655286078462614	0	0
SW_Ext_Tx_Wind	26	12	0.697823279893717	0	0
SW_Ext_Tx_Wind	26	13	0.673175112316551	0	0
SW_Ext_Tx_Wind	26	14	0.637549586113926	0	0
SW_Ext_Tx_Wind	26	15	0.80653222797679	0	0
SW_Ext_Tx_Wind	26	16	0.881904835390286	0	0
SW_Ext_Tx_Wind	26	17	0.84748735752224	0	0
SW_Ext_Tx_Wind	26	18	0.720873672759974	0	0
